year,month,bias,rmse,mae,r
2020,01,0.0004002732248687321,0.000641607918048309,0.0004554676712916165,0.8732032646488931
2020,02,0.00035361712485038543,0.0006072184754085897,0.0004350642369711553,0.8540150635333629
2020,03,0.0002872517534354768,0.00048306334957208834,0.0003555106464146884,0.8372066529404362
2020,04,0.00023876480132826718,0.0004115934969086295,0.0003068228556945516,0.7799798398812102
2020,05,0.0002879689368998264,0.0004372222908374986,0.00033652710057028825,0.7764168938639727
2020,06,0.0003827943360358217,0.0005330657285839126,0.0004113209297683675,0.8390890664214228
2020,07,0.00041082266925734895,0.000563533934036248,0.0004367996900693234,0.856555746477262
